t,ue_x,ue_y,ue_vx,ue_vy,ue_speed,true_angle_deg,selected_beam_idx,selected_beam_deg,oracle_beam_idx,oracle_beam_deg,tracking_error_deg,distance,blocked,outage,snr_db,beam_gain_db,path_loss_db,blockage_loss_db,reward
95,476.41967103439964,336.9687326200476,3.7206546130697076,1.8603389042250194,4.159823504468674,-6.654544318377646,53,-7.0,53,-7.0,0.3454556816223544,307.03727409742686,True,True,-2.7325249928837536,-0.014320755355819859,10.718204237527933,22.0,-1.3093009997153502
96,480.25063076467956,338.2031091486836,3.8309597302798917,1.2343765286360282,4.02491464126554,-5.919690034380835,54,-6.0,54,-6.0,0.08030996561916481,307.8447116634641,True,True,-2.744071306261631,-0.0007739628693301719,10.743297343392301,22.0,-1.3297628522504654
97,484.15540152635015,338.9968912444053,3.9047707616705982,0.793782095721673,3.984636083343857,-5.182543233045578,55,-5.0,55,-5.0,0.1825432330455783,308.257056525699,True,True,-2.760085240410671,-0.003998643831687877,10.756086596578982,22.0,-1.330403409616427
98,488.16261607630844,339.2386492003045,4.00721454995828,0.24175795589924917,4.014500636273199,-4.436456415793231,56,-4.0,56,-4.0,0.4364564157932307,308.16198408426897,True,True,-2.7759986603159383,-0.022859304346448815,10.753139355969491,22.0,-1.3310399464126377
99,492.12941804110187,339.3629216294535,3.9668019647934605,0.12427242914904123,3.968748097893826,-3.698944373765471,56,-4.0,56,-4.0,0.301055626234529,308.0045545442127,True,True,-2.7591331874484375,-0.010876138810495728,10.748257048637942,22.0,-1.3103653274979377
100,495.89593585879743,340.340351112243,3.766517817695563,0.9774294827894917,3.891275480461937,-2.9897394359187786,57,-3.0,57,-3.0,0.010260564081221446,308.7606079244651,True,True,-2.771694155184356,-1.2633501031782204e-05,10.771681521683323,22.0,-1.3308677662073742
101,499.76568822944677,341.13921106994474,3.8697523706493184,0.7988599577017411,3.951349217946352,-2.266321416517343,58,-2.0,58,-2.0,0.26632141651734287,309.3812053203086,True,True,-2.799377647733305,-0.008511251627496483,10.790866396105809,22.0,-1.3319751059093323
102,503.7927926061479,341.204425531088,4.027104376701107,0.06521446114326544,4.027632379796773,-1.5204438254276909,58,-2.0,58,-2.0,0.47955617457230915,309.31332823080203,True,True,-2.81636684388468,-0.027596894948451238,10.788769948936228,22.0,-1.3126546737553872
103,507.825319948889,341.053005122423,4.032527342741077,-0.15142040866506476,4.035369240864423,-0.7739028494021909,59,-1.0,59,-1.0,0.2260971505978091,309.0811995717785,True,True,-2.7877313510447443,-0.006134390581013806,10.78159696046373,22.0,-1.3315092540417899
104,511.6199172779486,340.73951139303915,3.7945973290596307,-0.3134937293837995,3.807525076485964,-0.07053559403411214,60,0.0,60,0.0,0.07053559403411214,308.739745348875,True,True,-2.7716329478739645,-0.000597032403089409,10.771035915470874,22.0,-1.3308653179149585
105,515.4737848497023,340.1809636174452,3.8538675717536073,-0.5585477755939989,3.8941328788621288,0.6458049183017351,61,1.0,61,1.0,0.35419508169826486,308.20054107246324,True,True,-2.769389228841465,-0.015054498707908865,10.754334730133557,22.0,-1.3307755691536585
106,519.2416087512221,338.79738245641425,3.767823901519791,-1.3835811610309083,4.013825330283252,1.3521516556847644,61,1.0,61,1.0,0.35215165568476436,306.88283558943647,True,True,-2.7282784589669014,-0.014881294632182502,10.713397164334719,22.0,-1.309131138358676
107,523.2205961442955,338.5681357274494,3.9789873930734583,-0.22924672896485668,3.9855858712338144,2.096127690617948,62,2.0,62,2.0,0.09612769061794779,306.77340761747456,True,True,-2.711098494377275,-0.0011088639484247865,10.709989630428849,22.0,-1.3284439397750911
108,527.1211270040831,338.9317112936576,3.900530859787532,0.3635755662082304,3.9174389823580533,2.8204216862251315,63,3.0,63,3.0,0.17957831377486855,307.3039600778467,True,True,-2.730369254882344,-0.003869804493387017,10.726499450388959,22.0,-1.3292147701952937
109,530.9906298801909,339.82225660990144,3.869502876107823,0.8905453162438242,3.9706578130695833,3.5303023641645837,64,4.0,64,4.0,0.46969763583541635,308.4074994024277,True,True,-2.7872223652883683,-0.026473904293125527,10.760748460995242,22.0,-1.3314888946115349
110,535.0669319779993,339.8907218231747,4.076302097808409,0.06846521327327794,4.076877025129135,4.284550698801013,64,4.0,64,4.0,0.2845506988010129,308.75359096806176,True,True,-2.78118067421363,-0.009716292022577372,10.771464382191052,22.0,-1.3112472269685451
111,539.1812647619507,340.39266498575097,4.114332783951489,0.5019431625762367,4.144837897379708,5.036947577260037,65,5.0,65,5.0,0.036947577260036724,309.58820547797507,True,True,-2.7974207646913136,-0.00016381481584636594,10.79725694987547,22.0,-1.3318968305876524
112,543.2451803937291,341.5274411320785,4.063915631778359,1.1347761463275174,4.219375210204282,5.764184229039785,66,6.0,66,6.0,0.23581577096021533,311.1004630527074,True,True,-2.850487554959056,-0.006673089340027289,10.84381446561903,22.0,-1.3340195021983623
113,547.1752864666147,342.9660684357579,3.930106072885568,1.438627303679424,4.185138260920892,6.4536462858190475,66,6.0,66,6.0,0.45364628581904753,312.94919155735306,True,True,-2.9251197417981842,-0.02469539431649003,10.900424347481696,22.0,-1.3170047896719272
114,550.8773545929021,344.8409259099948,3.7020681262874002,1.8748574742368707,4.149746854975007,7.083940725014969,67,7.0,67,7.0,0.08394072501496908,315.2473530806644,True,True,-2.9711773986566428,-0.0008455254379246386,10.970331873218718,22.0,-1.3388470959462657
115,554.8452285315059,346.2636152060036,3.9678739386037964,1.4226892960087794,4.21521866877973,7.763572862136243,68,8.0,68,8.0,0.2364271378637568,317.1708269218089,True,True,-3.0351588935271607,-0.0067077349822137426,11.028451158544948,22.0,-1.3414063557410865
116,558.8292000643299,346.9193351603603,3.983971532824033,0.65571995435672,4.037573260374832,8.458029962626483,68,8.0,68,8.0,0.4580299626264832,318.3821000566903,True,True,-3.0900451203020864,-0.02517497359963411,11.064870146702452,22.0,-1.3236018048120834
117,562.68985993956,348.16563266401766,3.8606598752300822,1.2462975036573856,4.056840166907514,9.108539196356645,69,9.0,69,9.0,0.1085391963566451,320.20332474621614,True,True,-3.120782104596792,-0.0014136908574895635,11.119368413739302,22.0,-1.3448312841838717
118,566.5658373733492,349.2411937570651,3.8759774337890613,1.075561093047439,4.022441140914238,9.759443022652619,70,10.0,70,10.0,0.24055697734738146,321.8996825482475,True,True,-3.1767961837530194,-0.006944119122061032,11.16985206463096,22.0,-1.3470718473501209
119,570.5760890459544,350.24018107833945,4.0102516726051975,0.9989873212743552,4.132807054013011,10.429273201338049,70,10.0,70,10.0,0.4292732013380487,323.58611073513936,True,True,-3.2418902450106195,-0.022113057766442026,11.219777187244178,22.0,-1.3296756098004248
120,574.5969922199298,351.01000972589674,4.020903173975374,0.7698286475572628,4.093934352317472,11.101680458388131,71,11.0,71,11.0,0.101680458388131,325.0934784647313,True,True,-3.265422333165585,-0.0012406698741624527,11.264181663291424,22.0,-1.3506168933266234
121,578.6614690791523,352.1154663705621,4.064476859222535,1.1054566446653853,4.212126129686804,11.763270783292825,72,12.0,72,12.0,0.23672921670717528,326.9826650901134,True,True,-3.326268930138365,-0.006724886645135131,11.31954404349323,22.0,-1.3530507572055346
122,582.6965959908483,352.79585922498063,4.03512691169598,0.6803928544185551,4.092087930364762,12.428116770833043,72,12.0,72,12.0,0.4281167708330429,328.49351893239356,True,True,-3.38558379722609,-0.021994076336221458,11.36358972088987,22.0,-1.3354233518890437
123,586.5188839468262,354.218459871355,3.822287955977968,1.4226006463743468,4.078440611003051,13.021757273585848,73,13.0,73,13.0,0.021757273585848225,330.72314697726944,False,False,18.571722174765313,-5.680547446673387e-05,11.428221019760219,0.0,0.5228688869906124
124,590.2383281021938,355.73293889922616,3.719444155367611,1.514479027871152,4.015957115154472,13.586470768034758,74,14.0,74,14.0,0.41352923196524216,333.0529262933395,False,False,18.4841876444648,-0.020520771082771564,11.495291584452428,0.0,0.5193675057785918
125,594.0457633663625,357.1524493111783,3.807435264168691,1.4195104119521706,4.063443502803494,14.161828287665855,74,14.0,74,14.0,0.16182828766585544,335.34403614710004,False,False,18.43606447578131,-0.0031426073626635437,11.560792916856027,0.0,0.5374425790312523
126,597.557519347655,359.2450372105163,3.51175598129243,2.092587899337936,4.087952322202243,14.651893037208907,75,15.0,75,15.0,0.34810696279109266,338.2445912292413,False,False,18.342379650825674,-0.0145414149052367,11.643078934269093,0.0,0.513695186033027
127,600.6661059769008,361.9139698137038,3.108586629245839,2.6689326031874767,4.097134617251804,15.043080401887124,75,15.0,75,15.0,0.04308040188712425,341.6209973455151,False,False,18.26179705191002,-0.0002227105232107366,11.73798023756677,0.0,0.530471882076401
128,603.4440276676098,364.83278009068147,2.777921690709043,2.9188102769777045,4.029429531919184,15.362648841778224,75,15.0,75,15.0,0.3626488417782241,345.16614796205977,False,False,18.147597989043977,-0.015781701893170488,11.836620309062853,0.0,0.525903919561759
129,606.4247062959018,367.52272990134105,2.980678628291982,2.689949810659603,4.015006235241012,15.71796430633529,76,16.0,76,16.0,0.28203569366471015,348.5563475817297,False,False,18.06044878970479,-0.009545295900112105,11.9300059143951,0.0,0.5024179515881917
130,608.6578139176875,371.0250869575898,2.233107621785625,3.502357056248726,4.153706128258509,15.9131262822292,76,16.0,76,16.0,0.08687371777079989,352.5347395334928,False,False,17.960652120337244,-0.000905645140718471,12.038442234522035,0.0,0.5184260848134898
131,610.6810521019563,374.56070585723955,2.023238184268905,3.5356188996497626,4.073584877456751,16.070040598111063,76,16.0,76,16.0,0.07004059811106345,356.4909357071498,False,False,17.85434449884095,-0.0005886822460506605,12.145066818913001,0.0,0.5141737799536379
132,612.3092820081768,378.2407914181822,1.6282299062204442,3.6800855609426484,4.024197107917206,16.156810016199444,76,16.0,76,16.0,0.15681001619944368,360.47834567264243,False,False,17.745707285749948,-0.0029507257416563743,12.251341988508397,0.0,0.5098282914299979
133,614.0339320656287,381.99264256042835,1.7246500574519381,3.751851142246176,4.129262018114485,16.25307498120003,76,16.0,76,16.0,0.25307498120002947,364.5624406589427,False,False,17.633332058651437,-0.007685633533127432,12.358982307815435,0.0,0.5053332823460572
134,615.9837192399423,385.764403491037,1.9497871743134993,3.7717609306086324,4.2459216364392685,16.379905059408202,76,16.0,76,16.0,0.37990505940820185,368.73007342002956,False,False,17.515092340417013,-0.01731934249967393,12.46758831708331,0.0,0.5006036936166804
135,618.7046067380887,389.0123229065903,2.720887498146465,3.2479194155532998,4.237004756605522,16.640465881914196,77,17.0,77,17.0,0.35953411808580427,372.61732622932294,False,False,17.41670123245688,-0.015511773848128449,12.567786993694991,0.0,0.4766680492982751
136,621.5402919887769,392.14105093358165,2.8356852506881096,3.1287280269913333,4.22256437580899,16.917632636425395,77,17.0,77,17.0,0.08236736357460472,376.43147070420554,False,False,17.33409553544642,-0.0008141259098677346,12.665090338643711,0.0,0.49336382141785684
137,623.9334670829618,395.4667202541907,2.39317509418489,3.3256693206090757,4.097238516545905,17.11677590237619,77,17.0,77,17.0,0.11677590237619029,380.3119216979013,False,False,17.235284937135262,-0.0016363933650928228,12.763078669499645,0.0,0.4894113974854104
138,625.9070640249445,399.05058961307157,1.973596941982681,3.5838693588808717,4.091357289571345,17.240720717615858,77,17.0,77,17.0,0.2407207176158579,384.31881891222326,False,False,17.129830101189594,-0.006953575666739231,12.86321632314367,0.0,0.4851932040475839
139,627.7067759654874,402.7442350976618,1.7997119405429602,3.6936454845902116,4.108768676229725,17.33279090611137,77,17.0,77,17.0,0.3327909061113701,388.3804138502324,False,False,17.023048981639946,-0.013289974462851205,12.963661043897204,0.0,0.4809219592655978
140,629.5938283881686,406.21392425234785,1.887052422681173,3.469689154686057,3.9496467786490643,17.444922341878737,77,17.0,77,17.0,0.4449223418787369,392.2554901837933,False,False,16.91772661376202,-0.023754706836343162,13.058518679401637,0.0,0.4767090645504808
141,631.8675007023498,409.41808987279575,2.2736723141812347,3.2041656204479025,3.9289010060746685,17.61978121014519,78,18.0,78,18.0,0.3802187898548084,395.9957478153744,False,False,16.83346054527268,-0.017347959379038592,13.149191495348282,0.0,0.4533384218109071
142,634.2423316915367,412.6056868189954,2.374830989186924,3.187596946199656,3.9749964174353565,17.805897279664492,78,18.0,78,18.0,0.19410272033550768,399.7547704485125,False,False,16.75601848442079,-0.004521103924997317,13.239460411654212,0.0,0.47024073937683175
143,636.1018676464118,416.08267456160206,1.8595359548751473,3.4769877426066556,3.943008715398731,17.906287086572917,78,18.0,78,18.0,0.09371291342708332,403.63445647233965,False,False,16.667205022338997,-0.0010538532171590416,13.331741124443846,0.0,0.46668820089356
144,637.3985502487565,419.73565167698086,1.2966826023446278,3.652977115378819,3.876290440189511,17.92185488435524,78,18.0,78,18.0,0.07814511564475879,407.5091802473448,False,False,16.576244470318837,-0.000732799091895927,13.423022730589267,0.0,0.46304977881275367
145,638.7917341884495,423.3439588932701,1.3931839396930086,3.6083072162892202,3.867924825658249,17.951832938022676,78,18.0,78,18.0,0.04816706197732401,411.3711681933627,False,False,16.486576892307653,-0.0002784079031432847,13.513144699789205,0.0,0.45946307569230616
146,639.4802973679199,427.07500269169043,0.6885631794703526,3.731043798420355,3.7940489029338185,17.88352356271554,78,18.0,78,18.0,0.11647643728446155,415.1330918739826,False,False,16.39825019939723,-0.0016280112530977326,13.600121789349675,0.0,0.455930007975889
147,640.2174643035461,430.7668962537938,0.7371669356262374,3.6918935621033397,3.7647700015911547,17.824409163378903,78,18.0,78,18.0,0.17559083662109742,418.8731976389932,False,False,16.310483556102355,-0.003699857028635631,13.68581658686901,0.0,0.4524193422440943
148,641.504387245068,434.39387245277163,1.2869229415218897,3.626976198977853,3.84852270428111,17.839986691000206,78,18.0,78,18.0,0.16001330899979394,422.7200195203179,False,False,16.223765537149966,-0.0030725110868476246,13.773161951763187,0.0,0.4489506214859986
149,642.7494425501925,437.9601143327295,1.2450553051245075,3.5662418799579028,3.777332902880597,17.852431332978455,78,18.0,78,18.0,0.14756866702154525,426.49622642671636,False,False,16.139252573732893,-0.002613181378381884,13.858134244888722,0.0,0.44557010294931554
150,644.4583784149572,441.2382219175037,1.7089358647647181,3.2781075847742227,3.6968163502172273,17.935242136890906,78,18.0,78,18.0,0.0647578631090937,430.1408423883043,False,False,16.06006178184706,-0.0005032297001347343,13.9394349884528,0.0,0.44240247127388255
151,646.6381947948411,444.15326494777423,2.1798163798838366,2.915043030270537,3.639927927629709,18.090672959667586,78,18.0,78,18.0,0.09067295966758593,433.58708157038507,False,False,15.983334056952959,-0.0009865902737855596,14.015679352773255,0.0,0.43933336227811814
152,648.7665495339771,447.24216278147424,2.1283547391360313,3.0888978336999937,3.751157650997798,18.230113074426924,78,18.0,78,18.0,0.2301130744269244,437.1854787419936,False,False,15.898999734495606,-0.00635424324266535,14.09464602226173,0.0,0.43595998937982405
153,651.4370443741603,449.8836515162526,2.670494840183236,2.641488734778344,3.7561956055836845,18.452530548632467,78,18.0,78,18.0,0.4525305486324669,440.5331265051,False,False,15.807897362442112,-0.024574067693472177,14.167528569864416,0.0,0.4323158944976846
154,654.1676283111481,452.4434668467818,2.730583936987698,2.559815330529212,3.7428255587654116,18.68231427585252,79,19.0,79,19.0,0.31768572414748064,443.82918262971134,False,False,15.749140293812406,-0.0121109063192531,14.238748799868342,0.0,0.40996561175249613
155,657.5460988512355,453.931897028728,3.3784705400873905,1.4884301819461672,3.691813591822681,19.03195809146581,79,19.0,79,19.0,0.03195809146581041,446.32969049915863,False,False,15.707450332223095,-0.00012255835321645252,14.292427109423688,0.0,0.4282980132889238
156,660.4859208562235,456.2523933532475,2.9398220049880672,2.320496324519549,3.745297933825932,19.289755444503356,79,19.0,79,19.0,0.28975544450335633,449.486553701531,False,False,15.630157516363544,-0.010074986114320512,14.359767497522135,0.0,0.4252063006545419
157,663.5609923654632,458.2301255781049,3.0750715092397605,1.9777322248573852,3.656157756467497,19.57461793015625,80,20.0,80,20.0,0.4253820698437494,452.3746835943973,False,False,15.557323579512534,-0.021713988641346296,14.42096243184612,0.0,0.40229294318050135
158,666.8053185728344,459.88256676447037,3.244326207371157,-1.8873076574247147,3.753342874506575,19.889816708916555,80,20.0,80,20.0,0.1101832910834446,455.02546917660356,False,False,15.521757622072807,-0.00145684291607749,14.476785535011116,0.0,0.4208703048829121
159,670.3864175769226,458.5601857016825,3.5810990040881503,-1.3223810627879073,3.8174548788821614,20.37050686882182,80,20.0,80,20.0,0.3705068688218205,455.01631761806647,False,False,15.50693358762577,-0.016473040781297965,14.476593371592932,0.0,0.42027734350503065
160,674.2185502474134,458.1300850557068,3.832132670490867,-0.4301006459756776,3.8561933781790767,20.840751954500945,81,21.0,81,21.0,0.15924804549905502,455.96239695171846,False,False,15.500518190369194,-0.0030431927994322926,14.496438616831375,0.0,0.4000207276147676
161,678.0511641142126,457.4008353002772,3.832613866799236,-0.7292497554295976,3.9013759441735325,21.32271403319507,81,21.0,81,21.0,0.3227140331950693,456.6605520272785,False,False,15.476445737387126,-0.012497321666523396,14.511056940946352,0.0,0.419057829495485
162,681.6566397940169,456.3917879754373,3.6054756798042606,-1.009047324839886,3.7440127378825148,21.789761246655672,82,22.0,82,22.0,0.21023875334432773,457.0467865844648,False,False,15.475561443488967,-0.005304040008933249,14.519134516502099,0.0,0.3990224577395589
163,685.3876897164554,455.28707949018394,3.7310499224385065,-1.104708485253365,3.8911584857365,22.27508444583441,82,22.0,82,22.0,0.27508444583440905,457.4223897105815,False,False,15.463936219887568,-0.009080574280802873,14.526983205831629,0.0,0.41855744879550283
164,689.3174240437859,454.90301453055287,3.9297343273305168,-0.3840649596310863,3.9484576452858473,22.74763472751019,83,23.0,83,23.0,0.25236527248981133,458.5721628801216,False,False,15.441388280177225,-0.007642587691062807,14.550969132131712,0.0,0.39765553120708885
165,693.2220539530995,454.930458533669,3.9046299093136123,0.0274440031161368,3.9047263543062103,23.19471543202644,83,23.0,83,23.0,0.1947154320264417,460.1212944371078,False,False,15.412258984245984,-0.004549691936309261,14.583191323817706,0.0,0.41649035936983925
166,697.1869688951231,454.62646892914665,3.964914942023642,-0.3039896045223531,3.9765512919035757,23.66212854273499,84,24.0,84,24.0,0.33787145726500967,461.41883976283657,False,False,15.376204043352072,-0.013698854596125753,14.610097102051803,0.0,0.3950481617340831
167,701.1842570324683,453.8926908759695,3.997288137345158,-0.7337780531771647,4.06407956175624,24.152320592432687,84,24.0,84,24.0,0.15232059243268736,462.3679549054988,False,False,15.367485817695405,-0.0027841875454853826,14.62972999475911,0.0,0.4146994327078162
168,705.0531678814604,452.5994902789103,3.8689108489920536,-1.2932005970591924,4.079318440828402,24.654898095050385,85,25.0,85,25.0,0.34510190494961535,462.78878211549863,False,False,15.347286450238629,-0.0142914389759824,14.638422110785388,0.0,0.39389145800954517
169,708.8782361266749,451.5146887595625,3.825068245214508,-1.0848015193478329,3.975920197504945,25.140664461775714,85,25.0,85,25.0,0.1406644617757138,463.4151636981502,False,False,15.346280329915675,-0.0023743788967981495,14.651345291187527,0.0,0.41385121319662677
170,712.7557672983788,450.5846494046079,3.8775311717039576,-0.9300393549546045,3.9875081428506505,25.62266213605372,86,26.0,86,26.0,0.37733786394628055,464.2369942397302,False,False,15.314639531591537,-0.01708606362810501,14.668274404780359,0.0,0.3925855812636616
171,716.3660699241485,449.0718136925717,3.6103026257697426,-1.512835712036201,3.9144548715308978,26.104951628581233,86,26.0,86,26.0,0.10495162858123308,464.4506306520137,False,False,15.326007966444557,-0.001321781321022372,14.67267025223442,0.0,0.41304031865778223
172,720.0988058676835,448.00619944581985,3.732735943535033,-1.0656142467518361,3.8818618402821676,26.575595353666017,87,27.0,87,27.0,0.4244046463339828,465.15187947691993,False,False,15.29130052151382,-0.021614316459584757,14.687085162026595,0.0,0.39165202086055273
173,723.9522388431258,447.1812967290506,3.8534329754422463,-0.8249027167692863,3.9407372645685266,27.04455100661599,87,27.0,87,27.0,0.04455100661598976,466.1536878586604,False,False,15.292121088512236,-0.00023817506285975562,14.707640736424905,0.0,0.4116848435404892
174,727.7617568819808,445.7432176908006,3.809518038854953,-1.4380790382500193,4.071915889187225,27.541460540159648,88,28.0,88,28.0,0.4585394598403525,466.62253044397266,False,False,15.257523489145468,-0.025231012347681867,14.71724549850685,0.0,0.3903009395658188
175,731.5689309531198,444.1197328162463,3.8071740711389768,-1.6234848745542656,4.13887394660183,28.047774625442713,88,28.0,88,28.0,0.04777462544271316,466.96165754420366,False,False,15.275539228585977,-0.0002738897803429843,14.72418688163368,0.0,0.4110215691434391
176,735.6167819186486,443.18741495341453,4.047850965528872,-0.9323178628317724,4.1538312479551,28.538752680783006,89,29.0,89,29.0,0.46124731921699436,468.0593502663139,False,False,15.227849749972693,-0.025529890738183666,14.746620359289123,0.0,0.38911398999890756
177,739.6952623662464,442.33381272305047,4.07848044759784,-0.8536022303640758,4.166850072791244,29.026004097642243,89,29.0,89,29.0,0.026004097642243096,469.2749411249968,False,False,15.228516849005937,-8.114557130247754e-05,14.771402005422761,0.0,0.40914067396023746
178,743.7565683251845,441.4150480707588,4.0613059589381235,-0.9187646522916589,4.163932585718328,29.512791743560854,90,30.0,90,30.0,0.4872082564391462,470.4591252687609,False,False,15.176033645264846,-0.028484626217096746,14.795481728518057,0.0,0.3870413458105937
179,747.8202966746998,441.22124352467887,4.06372834951531,-0.1938045460799416,4.068347121465385,29.95338588210484,90,30.0,90,30.0,0.046614117895160234,472.30629730676674,False,False,15.166817060532825,-0.0002607451184572677,14.832922194348718,0.0,0.40667268242131294
180,751.9389105342115,441.3360938505123,4.11861385951167,0.11485032583347717,4.120214887734093,30.37738307431968,90,30.0,90,30.0,0.3773830743196811,474.4752032689799,False,False,15.106212390265433,-0.017090158173956874,14.87669745156061,0.0,0.4042484956106174
181,756.0502924219843,441.7046864653275,4.111381887772802,0.36859261481515826,4.127871308895485,30.781143379988293,91,31.0,91,31.0,0.21885662001170658,476.8841319890067,False,False,15.069169033845652,-0.005747786414753823,14.925083179739595,0.0,0.38276676135382615
182,760.0004792082798,442.73581213123884,3.9501867862955264,1.0311256659113341,4.082547707685101,31.123394894589325,91,31.0,91,31.0,0.12339489458932462,479.80010947752476,False,False,15.014845304022682,-0.001827156001285264,14.983327539976033,0.0,0.4005938121609074
183,763.4825193527324,444.70066163693053,3.482040144452684,1.964849505691711,3.9981542175855385,31.356381986879427,91,31.0,91,31.0,0.3563819868794269,483.2859336413151,False,False,14.932267617886472,-0.015240974468655362,15.052491407644872,0.0,0.397290704715459
184,767.0673509610383,446.47945065407185,3.5848316083059295,1.778789017141311,4.001888057831182,31.607810424035847,92,32.0,92,32.0,0.39218957596415294,486.6750132694123,False,False,14.862283393763477,-0.01845751961939305,15.11925908661713,0.0,0.37449133575053906
185,770.8974034270177,447.4815895270951,3.8300524659793913,1.0021388730232241,3.958987776310894,31.928108866099905,92,32.0,92,32.0,0.07189113390009538,489.543477882418,False,False,14.823971884007914,-0.0006202002160129732,15.175407915776074,0.0,0.3929588753603168
186,774.9534902504425,447.54555731090454,4.0560868234248275,0.06396778380944906,4.056591204019207,32.325260517242526,92,32.0,92,32.0,0.32526051724252625,491.75466264766607,False,False,14.76883796980882,-0.012695328489225083,15.218466701701955,0.0,0.39075351879235276
187,778.9421887139345,447.27565668336564,3.988698463491954,-0.26990062753891253,3.997819628423595,32.73320211750149,93,33.0,93,33.0,0.26679788249850844,493.671959046882,False,False,14.735812154397447,-0.00854173321268255,15.25564611238987,0.0,0.36943248617589797
188,782.9078154885116,447.4255047860387,3.9656267745771245,0.14984810267304163,3.968456900246956,33.1092264988624,93,33.0,93,33.0,0.1092264988623981,495.9530164435866,False,False,14.698876555863121,-0.0014316513664484943,15.29969179277043,0.0,0.3879550622345249
189,786.6440043454561,448.29958808054215,3.73618885694455,0.874083294503483,3.8370729443791767,33.41390710185769,93,33.0,93,33.0,0.41390710185768853,498.73307104997156,False,False,14.626342028887102,-0.020558290676187717,15.35309968043671,0.0,0.3850536811554841
190,790.4919066481513,449.53146543686546,3.8479023026952133,1.231877356323309,4.040281419914859,33.70313746186085,94,34.0,94,34.0,0.29686253813915187,501.88670703494324,False,False,14.576099467458453,-0.01057528398605033,15.413325248555497,0.0,0.36304397869833815
191,794.5235113054467,450.376999763969,4.031604657295438,0.845534327103575,4.119316012524017,34.030547669623104,94,34.0,94,34.0,0.030547669623103957,504.83546663428774,False,False,14.530591141122045,-0.000111979214328277,15.469296879663627,0.0,0.38122364564488187
